# time_s, blanket_inventory_kg, TES_inventory_kg, ISS_inventory_kg,storage_inventory_kg,FW_inventory_kg,div_inventory_kg 
5.803808849565929919e+07,3.345680400655070066e-03,6.373312397911430616e-02,2.677001102355249795e-01,2.813063035905400078e+00,1.601908649088449932e-05,1.565393881781459989e-05
5.805320951361440122e+07,3.395041654683050077e-03,6.375075663890590605e-02,2.678173692503170167e-01,2.811983104006280154e+00,1.597296298865519967e-05,1.560782204668570157e-05
5.806808694708359987e+07,3.157910027795569983e-03,6.374202604022380370e-02,2.679638160880359887e-01,2.822679496872119831e+00,1.505580409468880015e-05,1.469065770665480084e-05
5.808308849565929919e+07,3.345680400655689796e-03,6.373312397911509719e-02,2.677001102355620055e-01,2.814395478533239903e+00,1.601908649088460096e-05,1.565393881781459989e-05
5.809820951361440122e+07,3.395041654681340074e-03,6.375075663890669708e-02,2.678173692503270087e-01,2.813315511778850198e+00,1.597296298865149983e-05,1.560782204668199834e-05
5.811308694708359987e+07,3.157910027796489820e-03,6.374202604022199958e-02,2.679638160879920239e-01,2.824011870351620157e+00,1.505580409469090079e-05,1.469065770665699974e-05
5.812808849565929919e+07,3.345680400655999878e-03,6.373312397911619354e-02,2.677001102355979767e-01,2.815727817434479974e+00,1.601908649088500076e-05,1.565393881781510134e-05
5.814320951361440122e+07,3.395041654680519983e-03,6.375075663890650279e-02,2.678173692503019732e-01,2.814647815827500121e+00,1.597296298865140158e-05,1.560782204668199834e-05
5.815808694708359987e+07,3.157910027796439947e-03,6.374202604022149998e-02,2.679638160879970199e-01,2.825344140109890212e+00,1.505580409468870020e-05,1.469065770665469920e-05
5.817308849565929919e+07,3.345680400656070135e-03,6.373312397911740090e-02,2.677001102356280082e-01,2.817060052617180066e+00,1.601908649088509902e-05,1.565393881781510134e-05
5.818820951361440122e+07,3.395041654680810116e-03,6.375075663890529543e-02,2.678173692502520131e-01,2.815980016160299915e+00,1.597296298865479987e-05,1.560782204668529838e-05
5.820308694708359987e+07,3.157910027797969973e-03,6.374202604022140284e-02,2.679638160880090103e-01,2.826676306154909835e+00,1.505580409469090079e-05,1.469065770665699974e-05
5.821808849565929919e+07,3.345680400656019828e-03,6.373312397911859439e-02,2.677001102356509898e-01,2.818392184089419938e+00,1.601908649088480086e-05,1.565393881781490144e-05
5.823320951361440122e+07,3.395041654679120061e-03,6.375075663890389377e-02,2.678173692502169856e-01,2.817312112785399947e+00,1.597296298865050033e-05,1.560782204668099884e-05
5.824808694708359987e+07,3.157910027798709832e-03,6.374202604022209673e-02,2.679638160880449815e-01,2.828008368494849822e+00,1.505580409469120064e-05,1.469065770665719964e-05
5.826308849565929919e+07,3.345680400656199805e-03,6.373312397911970462e-02,2.677001102356669771e-01,2.819724211859259810e+00,1.601908649088580036e-05,1.565393881781590094e-05
5.827820951361440122e+07,3.395041654680140079e-03,6.375075663890200639e-02,2.678173692501670256e-01,2.818644105710740089e+00,1.597296298865420017e-05,1.560782204668480032e-05
5.829308694708359987e+07,3.157910027798999965e-03,6.374202604022319307e-02,2.679638160880820075e-01,2.829340327137789934e+00,1.505580409469140054e-05,1.469065770665739954e-05
5.830808849565929919e+07,3.345680400655240069e-03,6.373312397911959359e-02,2.677001102356459938e-01,2.821056135934850051e+00,1.601908649088560046e-05,1.565393881781570104e-05
5.832320951361440122e+07,3.395041654680090205e-03,6.375075663890150679e-02,2.678173692501720216e-01,2.819975994944460052e+00,1.597296298865079849e-05,1.560782204668130038e-05
5.833808694708359987e+07,3.157910027799110120e-03,6.374202604022440044e-02,2.679638160881129827e-01,2.830672182091800160e+00,1.505580409469150049e-05,1.469065770665749949e-05
5.835308849565929919e+07,3.345680400653380012e-03,6.373312397911840010e-02,2.677001102355969775e-01,2.822387956324249991e+00,1.601908649088389962e-05,1.565393881781400020e-05
5.836820951361440122e+07,3.395041654681789801e-03,6.375075663890120148e-02,2.678173692501780168e-01,2.821307780494560102e+00,1.597296298865449833e-05,1.560782204668509848e-05
5.838308694708359987e+07,3.157910027799169968e-03,6.374202604022559393e-02,2.679638160881370190e-01,2.832003933364939829e+00,1.505580409469160044e-05,1.469065770665769939e-05
5.839808849565929919e+07,3.345680400653619838e-03,6.373312397911740090e-02,2.677001102355650031e-01,2.823719673035370192e+00,1.601908649088429942e-05,1.565393881781429835e-05
5.841320951361440122e+07,3.395041654682619866e-03,6.375075663890189537e-02,2.678173692502129888e-01,2.822639462369199936e+00,1.597296298865479987e-05,1.560782204668540002e-05
5.842808694708359987e+07,3.157910027799199892e-03,6.374202604022670415e-02,2.679638160881540054e-01,2.833335580965279821e+00,1.505580409469210019e-05,1.469065770665809919e-05
5.844308849565929919e+07,3.345680400652609795e-03,6.373312397911519434e-02,2.677001102355109907e-01,2.825051286076449841e+00,1.601908649088340156e-05,1.565393881781349875e-05
5.845820951361440122e+07,3.395041654682919973e-03,6.375075663890289457e-02,2.678173692502510139e-01,2.823971040576449987e+00,1.597296298865479987e-05,1.560782204668540002e-05
5.847308694708359987e+07,3.157910027798100077e-03,6.374202604022680130e-02,2.679638160881370190e-01,2.834667124900970059e+00,1.505580409469170039e-05,1.469065770665779934e-05
5.848808849565929919e+07,3.345680400654740035e-03,6.373312397911469473e-02,2.677001102355089923e-01,2.826382795455330221e+00,1.601908649088520066e-05,1.565393881781530124e-05
5.850320951361440122e+07,3.395041654683060052e-03,6.375075663890410194e-02,2.678173692502829883e-01,2.825302515124390013e+00,1.597296298865499977e-05,1.560782204668550167e-05
5.851808694708359987e+07,3.157910027796030118e-03,6.374202604022570495e-02,2.679638160880949971e-01,2.835998565180060105e+00,1.505580409468910000e-05,1.469065770665520064e-05
5.853308849565929919e+07,3.345680400654540108e-03,6.373312397911409799e-02,2.677001102355109907e-01,2.827714201180319797e+00,1.601908649088440106e-05,1.565393881781439999e-05
5.854820951361440122e+07,3.395041654683149824e-03,6.375075663890529543e-02,2.678173692503070247e-01,2.826633886021070019e+00,1.597296298865539957e-05,1.560782204668590147e-05
5.856308694708359987e+07,3.157910027796230045e-03,6.374202604022470575e-02,2.679638160880600251e-01,2.837329901810480060e+00,1.505580409468939985e-05,1.469065770665540054e-05
5.857808849565929919e+07,3.345680400655489869e-03,6.373312397911459759e-02,2.677001102355430207e-01,2.829045503259339789e+00,1.601908649088480086e-05,1.565393881781490144e-05
5.859320951361440122e+07,3.395041654683139849e-03,6.375075663890650279e-02,2.678173692503250103e-01,2.827965153274579979e+00,1.597296298865559947e-05,1.560782204668610136e-05
5.860808694708359987e+07,3.157910027795129797e-03,6.374202604022269347e-02,2.679638160880080111e-01,2.838661134800430030e+00,1.505580409468850030e-05,1.469065770665449930e-05
5.862308849565929919e+07,3.345680400655859799e-03,6.373312397911559679e-02,2.677001102355809903e-01,2.830376701700540121e+00,1.601908649088469922e-05,1.565393881781479979e-05
5.863820951361440122e+07,3.395041654681919905e-03,6.375075663890669708e-02,2.678173692503130199e-01,2.829296316893029850e+00,1.597296298865490152e-05,1.560782204668550167e-05
5.865308694708359987e+07,3.157910027797459964e-03,6.374202604022190244e-02,2.679638160879950215e-01,2.839992264157760182e+00,1.505580409469140054e-05,1.469065770665749949e-05
5.866808849565929919e+07,3.345680400656019828e-03,6.373312397911680416e-02,2.677001102356140194e-01,2.831707796511980124e+00,1.601908649088480086e-05,1.565393881781490144e-05
5.868320951361440122e+07,3.395041654679630070e-03,6.375075663890579503e-02,2.678173692502769931e-01,2.830627376884499835e+00,1.597296298865090013e-05,1.560782204668150028e-05
5.869808694708359987e+07,3.157910027797359784e-03,6.374202604022130569e-02,2.679638160879980191e-01,2.841323289890790083e+00,1.505580409469069919e-05,1.469065770665669989e-05
5.871308849565929919e+07,3.345680400656110033e-03,6.373312397911799765e-02,2.677001102356399986e-01,2.833038787701740002e+00,1.601908649088520066e-05,1.565393881781530124e-05
5.872820951361440122e+07,3.395041654679839972e-03,6.375075663890479583e-02,2.678173692502390235e-01,2.831958333256889837e+00,1.597296298865129993e-05,1.560782204668190008e-05
5.874308694708359987e+07,3.157910027798400184e-03,6.374202604022169427e-02,2.679638160880259967e-01,2.842654212007420078e+00,1.505580409469110069e-05,1.469065770665719964e-05
5.875808849565929919e+07,3.345680400656110033e-03,6.373312397911909399e-02,2.677001102356589834e-01,2.834369675277870204e+00,1.601908649088549882e-05,1.565393881781559939e-05
5.877320951361440122e+07,3.395041654678630002e-03,6.375075663890289457e-02,2.678173692501900072e-01,2.833289186018419947e+00,1.597296298865019879e-05,1.560782204668079894e-05
5.878808694708359987e+07,3.157910027798869861e-03,6.374202604022259633e-02,2.679638160880640219e-01,2.843985030515820078e+00,1.505580409469120064e-05,1.469065770665719964e-05
5.880308849565929919e+07,3.345680400654690162e-03,6.373312397911959359e-02,2.677001102356549866e-01,2.835700459248520211e+00,1.601908649088409952e-05,1.565393881781420009e-05
5.881820951361440122e+07,3.395041654681190020e-03,6.375075663890179822e-02,2.678173692501660264e-01,2.834619935176939887e+00,1.597296298865479987e-05,1.560782204668540002e-05
5.883308694708359987e+07,3.157910027799100145e-03,6.374202604022380370e-02,2.679638160880979947e-01,2.845315745424040088e+00,1.505580409469140054e-05,1.469065770665739954e-05
5.884808849565929919e+07,3.345680400654190128e-03,6.373312397911920502e-02,2.677001102356260098e-01,2.837031139621649878e+00,1.601908649088460096e-05,1.565393881781470154e-05
5.886320951361440122e+07,3.395041654681109789e-03,6.375075663890120148e-02,2.678173692501690240e-01,2.835950580740739912e+00,1.597296298865400027e-05,1.560782204668460042e-05
5.887808694708359987e+07,3.157910027799140044e-03,6.374202604022499719e-02,2.679638160881259723e-01,2.846646356740139883e+00,1.505580409469160044e-05,1.469065770665759944e-05
5.889308849565929919e+07,3.345680400654429953e-03,6.373312397911809479e-02,2.677001102355829887e-01,2.838361716405339852e+00,1.601908649088569872e-05,1.565393881781570104e-05
5.890820951361440122e+07,3.395041654682249936e-03,6.375075663890150679e-02,2.678173692501940040e-01,2.837281122717750126e+00,1.597296298865459997e-05,1.560782204668520012e-05
5.892308694708359987e+07,3.157910027799110120e-03,6.374202604022609353e-02,2.679638160881460118e-01,2.847976864472200109e+00,1.505580409469180034e-05,1.469065770665779934e-05
5.893808849565929919e+07,3.345680400653049981e-03,6.373312397911640170e-02,2.677001102355390239e-01,2.839692189607720074e+00,1.601908649088389962e-05,1.565393881781389855e-05
5.895320951361440122e+07,3.395041654682789869e-03,6.375075663890239497e-02,2.678173692502319736e-01,2.838611561116109794e+00,1.597296298865470162e-05,1.560782204668529838e-05
5.896808694708359987e+07,3.157910027797550170e-03,6.374202604022680130e-02,2.679638160881490094e-01,2.849307268628349821e+00,1.505580409468949980e-05,1.469065770665550049e-05
5.898308849565929919e+07,3.345680400653820198e-03,6.373312397911480576e-02,2.677001102355019979e-01,2.841022559236709988e+00,1.601908649088469922e-05,1.565393881781479979e-05
5.899820951361440122e+07,3.395041654683050077e-03,6.375075663890350519e-02,2.678173692502670011e-01,2.839941895943880024e+00,1.597296298865499977e-05,1.560782204668559992e-05
5.901308694708359987e+07,3.157910027796850209e-03,6.374202604022649599e-02,2.679638160881219755e-01,2.850637569216539990e+00,1.505580409468959975e-05,1.469065770665560044e-05
5.902808849565929919e+07,3.345680400653729993e-03,6.373312397911419513e-02,2.677001102355059947e-01,2.842352825300450192e+00,1.601908649088329992e-05,1.565393881781340050e-05
5.904320951361440122e+07,3.395041654683099951e-03,6.375075663890469868e-02,2.678173692502959780e-01,2.841272127209129916e+00,1.597296298865519967e-05,1.560782204668570157e-05
5.905808694708359987e+07,3.157910027797119958e-03,6.374202604022530250e-02,2.679638160880750131e-01,2.851967766244860147e+00,1.505580409469160044e-05,1.469065770665769939e-05
5.907308849565929919e+07,3.345680400655070066e-03,6.373312397911430616e-02,2.677001102355249795e-01,2.843682987806940066e+00,1.601908649088449932e-05,1.565393881781459989e-05
5.908820951361440122e+07,3.395041654683050077e-03,6.375075663890590605e-02,2.678173692503170167e-01,2.842602254919920135e+00,1.597296298865519967e-05,1.560782204668570157e-05
5.910308694708359987e+07,3.157910027795569983e-03,6.374202604022380370e-02,2.679638160880359887e-01,2.853297859721430019e+00,1.505580409468880015e-05,1.469065770665480084e-05
5.911808849565929919e+07,3.345680400655689796e-03,6.373312397911509719e-02,2.677001102355620055e-01,2.845013046764309994e+00,1.601908649088460096e-05,1.565393881781459989e-05
5.913320951361440122e+07,3.395041654681340074e-03,6.375075663890669708e-02,2.678173692503270087e-01,2.843932279084369963e+00,1.597296298865149983e-05,1.560782204668199834e-05
5.914808694708359987e+07,3.157910027796489820e-03,6.374202604022199958e-02,2.679638160879920239e-01,2.854627849654160165e+00,1.505580409469090079e-05,1.469065770665699974e-05
5.916308849565929919e+07,3.345680400655999878e-03,6.373312397911619354e-02,2.677001102355979767e-01,2.846343002180640180e+00,1.601908649088500076e-05,1.565393881781510134e-05
5.917820951361440122e+07,3.395041654680519983e-03,6.375075663890650279e-02,2.678173692503019732e-01,2.845262199710460127e+00,1.597296298865140158e-05,1.560782204668199834e-05
5.919308694708359987e+07,3.157910027796439947e-03,6.374202604022149998e-02,2.679638160879970199e-01,2.855957736051209839e+00,1.505580409468870020e-05,1.469065770665469920e-05
5.920808849565929919e+07,3.345680400656070135e-03,6.373312397911740090e-02,2.677001102356280082e-01,2.847672854063980186e+00,1.601908649088509902e-05,1.565393881781510134e-05
5.922320951361440122e+07,3.395041654680810116e-03,6.375075663890529543e-02,2.678173692502520131e-01,2.846592016806249958e+00,1.597296298865479987e-05,1.560782204668529838e-05
5.923808694708359987e+07,3.157910027797969973e-03,6.374202604022140284e-02,2.679638160880090103e-01,2.857287518920549996e+00,1.505580409469090079e-05,1.469065770665699974e-05
5.925308849565929919e+07,3.345680400656019828e-03,6.373312397911859439e-02,2.677001102356509898e-01,2.849002602422389785e+00,1.601908649088480086e-05,1.565393881781490144e-05
5.926820951361440122e+07,3.395041654679120061e-03,6.375075663890389377e-02,2.678173692502169856e-01,2.847921730379869842e+00,1.597296298865050033e-05,1.560782204668099884e-05
5.928308694708359987e+07,3.157910027798709832e-03,6.374202604022209673e-02,2.679638160880449815e-01,2.858617198270339888e+00,1.505580409469120064e-05,1.469065770665719964e-05
5.929808849565929919e+07,3.345680400656199805e-03,6.373312397911970462e-02,2.677001102356669771e-01,2.850332247263919871e+00,1.601908649088580036e-05,1.565393881781590094e-05
5.931320951361440122e+07,3.395041654680140079e-03,6.375075663890200639e-02,2.678173692501670256e-01,2.849251340439229896e+00,1.597296298865420017e-05,1.560782204668480032e-05
5.932808694708359987e+07,3.157910027798999965e-03,6.374202604022319307e-02,2.679638160880820075e-01,2.859946774108629963e+00,1.505580409469140054e-05,1.469065770665739954e-05
5.934308849565929919e+07,3.345680400655240069e-03,6.373312397911959359e-02,2.677001102356459938e-01,2.851661788596699942e+00,1.601908649088560046e-05,1.565393881781570104e-05
5.935820951361440122e+07,3.395041654680090205e-03,6.375075663890150679e-02,2.678173692501720216e-01,2.850580846992469830e+00,1.597296298865079849e-05,1.560782204668130038e-05
5.937308694708359987e+07,3.157910027799110120e-03,6.374202604022440044e-02,2.679638160881129827e-01,2.861276246443490212e+00,1.505580409469150049e-05,1.469065770665749949e-05
5.938808849565929919e+07,3.345680400653380012e-03,6.373312397911840010e-02,2.677001102355969775e-01,2.852991226428790217e+00,1.601908649088389962e-05,1.565393881781400020e-05
5.940320951361440122e+07,3.395041654681789801e-03,6.375075663890120148e-02,2.678173692501780168e-01,2.851910250047569928e+00,1.597296298865449833e-05,1.560782204668509848e-05
5.941808694708359987e+07,3.157910027799169968e-03,6.374202604022559393e-02,2.679638160881370190e-01,2.862605615282959981e+00,1.505580409469160044e-05,1.469065770665769939e-05
5.943308849565929919e+07,3.345680400653619838e-03,6.373312397911740090e-02,2.677001102355650031e-01,2.854320560768070170e+00,1.601908649088429942e-05,1.565393881781429835e-05
5.944820951361440122e+07,3.395041654682619866e-03,6.375075663890189537e-02,2.678173692502129888e-01,2.853239549612689885e+00,1.597296298865479987e-05,1.560782204668540002e-05
5.946308694708359987e+07,3.157910027799199892e-03,6.374202604022670415e-02,2.679638160881540054e-01,2.863934880635099933e+00,1.505580409469210019e-05,1.469065770665809919e-05
5.947808849565929919e+07,3.345680400652609795e-03,6.373312397911519434e-02,2.677001102355109907e-01,2.855649791622770106e+00,1.601908649088340156e-05,1.565393881781349875e-05
5.949320951361440122e+07,3.395041654682919973e-03,6.375075663890289457e-02,2.678173692502510139e-01,2.854568745695880150e+00,1.597296298865479987e-05,1.560782204668540002e-05
5.950808694708359987e+07,3.157910027798100077e-03,6.374202604022680130e-02,2.679638160881370190e-01,2.865264042508029796e+00,1.505580409469170039e-05,1.469065770665779934e-05
5.952308849565929919e+07,3.345680400654740035e-03,6.373312397911469473e-02,2.677001102355089923e-01,2.856978919000709993e+00,1.601908649088520066e-05,1.565393881781530124e-05
5.953820951361440122e+07,3.395041654683060052e-03,6.375075663890410194e-02,2.678173692502829883e-01,2.855897838305189840e+00,1.597296298865499977e-05,1.560782204668550167e-05
5.955308694708359987e+07,3.157910027796030118e-03,6.374202604022570495e-02,2.679638160880949971e-01,2.866593100909800018e+00,1.505580409468910000e-05,1.469065770665520064e-05
5.956808849565929919e+07,3.345680400654540108e-03,6.373312397911409799e-02,2.677001102355109907e-01,2.858307942910200072e+00,1.601908649088440106e-05,1.565393881781439999e-05
5.958320951361440122e+07,3.395041654683149824e-03,6.375075663890529543e-02,2.678173692503070247e-01,2.857226827448680062e+00,1.597296298865539957e-05,1.560782204668590147e-05
5.959808694708359987e+07,3.157910027796230045e-03,6.374202604022470575e-02,2.679638160880600251e-01,2.867922055848310059e+00,1.505580409468939985e-05,1.469065770665540054e-05
5.961308849565929919e+07,3.345680400655489869e-03,6.373312397911459759e-02,2.677001102355430207e-01,2.859636863359130032e+00,1.601908649088480086e-05,1.565393881781490144e-05
5.962820951361440122e+07,3.395041654683139849e-03,6.375075663890650279e-02,2.678173692503250103e-01,2.858555713134399934e+00,1.597296298865559947e-05,1.560782204668610136e-05
5.964308694708359987e+07,3.157910027795129797e-03,6.374202604022269347e-02,2.679638160880080111e-01,2.869250907331780009e+00,1.505580409468850030e-05,1.469065770665449930e-05
5.965808849565929919e+07,3.345680400655859799e-03,6.373312397911559679e-02,2.677001102355809903e-01,2.860965680355640028e+00,1.601908649088469922e-05,1.565393881781479979e-05
5.967320951361440122e+07,3.395041654681919905e-03,6.375075663890669708e-02,2.678173692503130199e-01,2.859884495370470070e+00,1.597296298865490152e-05,1.560782204668550167e-05
5.968808694708359987e+07,3.157910027797459964e-03,6.374202604022190244e-02,2.679638160879950215e-01,2.870579655368009853e+00,1.505580409469140054e-05,1.469065770665749949e-05
5.970308849565929919e+07,3.345680400656019828e-03,6.373312397911680416e-02,2.677001102356140194e-01,2.862294393907789836e+00,1.601908649088480086e-05,1.565393881781490144e-05
5.971820951361440122e+07,3.395041654679630070e-03,6.375075663890579503e-02,2.678173692502769931e-01,2.861213174164929818e+00,1.597296298865090013e-05,1.560782204668150028e-05
5.973308694708359987e+07,3.157910027797359784e-03,6.374202604022130569e-02,2.679638160879980191e-01,2.871908299965320044e+00,1.505580409469069919e-05,1.469065770665669989e-05
5.974808849565929919e+07,3.345680400656110033e-03,6.373312397911799765e-02,2.677001102356399986e-01,2.863623004023629903e+00,1.601908649088520066e-05,1.565393881781530124e-05
5.976320951361440122e+07,3.395041654679839972e-03,6.375075663890479583e-02,2.678173692502390235e-01,2.862541749525690182e+00,1.597296298865129993e-05,1.560782204668190008e-05
5.977808694708359987e+07,3.157910027798400184e-03,6.374202604022169427e-02,2.679638160880259967e-01,2.873236841131610042e+00,1.505580409469110069e-05,1.469065770665719964e-05
5.979308849565929919e+07,3.345680400656110033e-03,6.373312397911909399e-02,2.677001102356589834e-01,2.864951510711200022e+00,1.601908649088549882e-05,1.565393881781559939e-05
5.980820951361440122e+07,3.395041654678630002e-03,6.375075663890289457e-02,2.678173692501900072e-01,2.863870221460940169e+00,1.597296298865019879e-05,1.560782204668079894e-05
5.982308694708359987e+07,3.157910027798869861e-03,6.374202604022259633e-02,2.679638160880640219e-01,2.874565278875000018e+00,1.505580409469120064e-05,1.469065770665719964e-05
5.983808849565929919e+07,3.345680400654690162e-03,6.373312397911959359e-02,2.677001102356549866e-01,2.866279913978630134e+00,1.601908649088409952e-05,1.565393881781420009e-05
5.985320951361440122e+07,3.395041654681190020e-03,6.375075663890179822e-02,2.678173692501660264e-01,2.865198589978509958e+00,1.597296298865479987e-05,1.560782204668540002e-05
5.986808694708359987e+07,3.157910027799100145e-03,6.374202604022380370e-02,2.679638160880979947e-01,2.875893613203550192e+00,1.505580409469140054e-05,1.469065770665739954e-05
5.988308849565929919e+07,3.345680400654190128e-03,6.373312397911920502e-02,2.677001102356260098e-01,2.867608213833869879e+00,1.601908649088460096e-05,1.565393881781470154e-05
5.989820951361440122e+07,3.395041654681109789e-03,6.375075663890120148e-02,2.678173692501690240e-01,2.866526855086700021e+00,1.597296298865400027e-05,1.560782204668460042e-05
5.991308694708359987e+07,3.157910027799140044e-03,6.374202604022499719e-02,2.679638160881259723e-01,2.877221844125310124e+00,1.505580409469160044e-05,1.469065770665759944e-05
5.992808849565929919e+07,3.345680400654429953e-03,6.373312397911809479e-02,2.677001102355829887e-01,2.868936410284990135e+00,1.601908649088569872e-05,1.565393881781570104e-05
5.994320951361440122e+07,3.395041654682249936e-03,6.375075663890150679e-02,2.678173692501940040e-01,2.867855016793400047e+00,1.597296298865459997e-05,1.560782204668520012e-05
5.995808694708359987e+07,3.157910027799110120e-03,6.374202604022609353e-02,2.679638160881460118e-01,2.878549971648320049e+00,1.505580409469180034e-05,1.469065770665779934e-05
5.997308849565929919e+07,3.345680400653049981e-03,6.373312397911640170e-02,2.677001102355390239e-01,2.870264503340099971e+00,1.601908649088389962e-05,1.565393881781389855e-05
5.998820951361440122e+07,3.395041654682789869e-03,6.375075663890239497e-02,2.678173692502319736e-01,2.869183075106750191e+00,1.597296298865470162e-05,1.560782204668529838e-05
6.000308694708359987e+07,3.157910027797550170e-03,6.374202604022680130e-02,2.679638160881490094e-01,2.879877995780709909e+00,1.505580409468949980e-05,1.469065770665550049e-05
6.001808849565929919e+07,3.345680400653820198e-03,6.373312397911480576e-02,2.677001102355019979e-01,2.871592493007100177e+00,1.601908649088469922e-05,1.565393881781479979e-05
6.003320951361440122e+07,3.395041654683050077e-03,6.375075663890350519e-02,2.678173692502670011e-01,2.870511030034800015e+00,1.597296298865499977e-05,1.560782204668559992e-05
6.004808694708359987e+07,3.157910027796850209e-03,6.374202604022649599e-02,2.679638160881219755e-01,2.881205916530429789e+00,1.505580409468959975e-05,1.469065770665560044e-05
6.006308849565929919e+07,3.345680400653729993e-03,6.373312397911419513e-02,2.677001102355059947e-01,2.872920379294130022e+00,1.601908649088329992e-05,1.565393881781340050e-05
6.007820951361440122e+07,3.395041654683099951e-03,6.375075663890469868e-02,2.678173692502959780e-01,2.871838881585590197e+00,1.597296298865519967e-05,1.560782204668570157e-05
6.009308694708359987e+07,3.157910027797119958e-03,6.374202604022530250e-02,2.679638160880750131e-01,2.882533733905539908e+00,1.505580409469160044e-05,1.469065770665769939e-05
6.010808849565929919e+07,3.345680400655070066e-03,6.373312397911430616e-02,2.677001102355249795e-01,2.874248162209160018e+00,1.601908649088449932e-05,1.565393881781459989e-05
6.012320951361440122e+07,3.395041654683050077e-03,6.375075663890590605e-02,2.678173692503170167e-01,2.873166629767169855e+00,1.597296298865519967e-05,1.560782204668570157e-05
6.013808694708359987e+07,3.157910027795569983e-03,6.374202604022380370e-02,2.679638160880359887e-01,2.883861447914149778e+00,1.505580409468880015e-05,1.469065770665480084e-05
6.015308849565929919e+07,3.345680400655689796e-03,6.373312397911509719e-02,2.677001102355620055e-01,2.875575841760329876e+00,1.601908649088460096e-05,1.565393881781459989e-05
6.016820951361440122e+07,3.395041654681340074e-03,6.375075663890669708e-02,2.678173692503270087e-01,2.874494274587660048e+00,1.597296298865149983e-05,1.560782204668199834e-05
6.018308694708359987e+07,3.157910027796489820e-03,6.374202604022199958e-02,2.679638160879920239e-01,2.885189058564160192e+00,1.505580409469090079e-05,1.469065770665699974e-05
6.019808849565929919e+07,3.345680400655999878e-03,6.373312397911619354e-02,2.677001102355979767e-01,2.876903417955679831e+00,1.601908649088500076e-05,1.565393881781510134e-05
6.021320951361440122e+07,3.395041654680519983e-03,6.375075663890650279e-02,2.678173692503019732e-01,2.875821816055009972e+00,1.597296298865140158e-05,1.560782204668199834e-05
6.022808694708359987e+07,3.157910027796439947e-03,6.374202604022149998e-02,2.679638160879970199e-01,2.886516565863689987e+00,1.505580409468870020e-05,1.469065770665469920e-05
6.024308849565929919e+07,3.345680400656070135e-03,6.373312397911740090e-02,2.677001102356280082e-01,2.878230890803259889e+00,1.601908649088509902e-05,1.565393881781510134e-05
6.025820951361440122e+07,3.395041654680810116e-03,6.375075663890529543e-02,2.678173692502520131e-01,2.877149254177270077e+00,1.597296298865479987e-05,1.560782204668529838e-05
6.027308694708359987e+07,3.157910027797969973e-03,6.374202604022140284e-02,2.679638160880090103e-01,2.887843969820739876e+00,1.505580409469090079e-05,1.469065770665699974e-05
6.028808849565929919e+07,3.345680400656019828e-03,6.373312397911859439e-02,2.677001102356509898e-01,2.879558260311109841e+00,1.601908649088480086e-05,1.565393881781490144e-05
6.030320951361440122e+07,3.395041654679120061e-03,6.375075663890389377e-02,2.678173692502169856e-01,2.878476588962549876e+00,1.597296298865050033e-05,1.560782204668099884e-05
6.031808694708359987e+07,3.157910027798709832e-03,6.374202604022209673e-02,2.679638160880449815e-01,2.889171270443410044e+00,1.505580409469120064e-05,1.469065770665719964e-05
6.033308849565929919e+07,3.345680400656199805e-03,6.373312397911970462e-02,2.677001102356669771e-01,2.880885526487260151e+00,1.601908649088580036e-05,1.565393881781590094e-05
6.034820951361440122e+07,3.395041654680140079e-03,6.375075663890200639e-02,2.678173692501670256e-01,2.879803820418750160e+00,1.597296298865420017e-05,1.560782204668480032e-05
6.036308694708359987e+07,3.157910027798999965e-03,6.374202604022319307e-02,2.679638160880820075e-01,2.890498467739770039e+00,1.505580409469140054e-05,1.469065770665739954e-05
6.037808849565929919e+07,3.345680400655240069e-03,6.373312397911959359e-02,2.677001102356459938e-01,2.882212689339839873e+00,1.601908649088560046e-05,1.565393881781570104e-05
6.039320951361440122e+07,3.395041654680090205e-03,6.375075663890150679e-02,2.678173692501720216e-01,2.881130948554010196e+00,1.597296298865079849e-05,1.560782204668130038e-05
6.040808694708359987e+07,3.157910027799110120e-03,6.374202604022440044e-02,2.679638160881129827e-01,2.891825561717860094e+00,1.505580409469150049e-05,1.469065770665749949e-05
6.042308849565929919e+07,3.345680400653380012e-03,6.373312397911840010e-02,2.677001102355969775e-01,2.883539748876870146e+00,1.601908649088389962e-05,1.565393881781400020e-05
6.043820951361440122e+07,3.395041654681789801e-03,6.375075663890120148e-02,2.678173692501780168e-01,2.882457973376280069e+00,1.597296298865449833e-05,1.560782204668509848e-05
6.045308694708359987e+07,3.157910027799169968e-03,6.374202604022559393e-02,2.679638160881370190e-01,2.893152552385709786e+00,1.505580409469160044e-05,1.469065770665769939e-05
6.046808849565929919e+07,3.345680400653619838e-03,6.373312397911740090e-02,2.677001102355650031e-01,2.884866705106249984e+00,1.601908649088429942e-05,1.565393881781429835e-05
6.048320951361440122e+07,3.395041654682619866e-03,6.375075663890189537e-02,2.678173692502129888e-01,2.883784894893710149e+00,1.597296298865479987e-05,1.560782204668540002e-05
6.049808694708359987e+07,3.157910027799199892e-03,6.374202604022670415e-02,2.679638160881540054e-01,2.894479439751359795e+00,1.505580409469210019e-05,1.469065770665809919e-05
